COUNTRY,YEAR,IndicatorCode,NumericValue
MMR,2017,GDO_q9x5_2,
LTU,2017,GDO_q9x5_2,
BLZ,2017,GDO_q9x5_2,
FIN,2017,GDO_q9x5_2,
ISR,2017,GDO_q9x5_2,
TUN,2017,GDO_q9x5_2,
VNM,2017,GDO_q9x5_2,
GRC,2017,GDO_q9x5_2,
NOR,2017,GDO_q9x5_2,
CAN,2017,GDO_q9x5_2,
SWZ,2017,GDO_q9x5_2,
TTO,2017,GDO_q9x5_2,
SWE,2017,GDO_q9x5_2,
BRA,2017,GDO_q9x5_2,
GUY,2017,GDO_q9x5_2,
POL,2017,GDO_q9x5_2,
BEL,2017,GDO_q9x5_2,
DOM,2017,GDO_q9x5_2,
DNK,2017,GDO_q9x5_2,
BGD,2017,GDO_q9x5_2,
ZAF,2017,GDO_q9x5_2,
DEU,2017,GDO_q9x5_2,
IRL,2017,GDO_q9x5_2,
IRN,2017,GDO_q9x5_2,
TGO,2017,GDO_q9x5_2,
IND,2017,GDO_q9x5_2,
JOR,2017,GDO_q9x5_2,
GRD,2017,GDO_q9x5_2,
KOR,2017,GDO_q9x5_2,
CZE,2017,GDO_q9x5_2,
HUN,2017,GDO_q9x5_2,
MYS,2017,GDO_q9x5_2,
BGD,2017,GDO_q9x6_1,
IRN,2017,GDO_q9x6_1,
NOR,2017,GDO_q9x6_1,
AUS,2017,GDO_q9x6_1,
THA,2017,GDO_q9x6_1,1100.0
CHL,2017,GDO_q9x6_1,1.0
MAR,2017,GDO_q9x6_1,
ISR,2017,GDO_q9x6_1,
VNM,2017,GDO_q9x6_1,418.0
USA,2017,GDO_q9x6_1,12200.0
BEL,2017,GDO_q9x6_1,
DNK,2017,GDO_q9x6_1,
KOR,2017,GDO_q9x6_1,8786.0
MUS,2017,GDO_q9x6_1,209.0
HUN,2017,GDO_q9x6_1,
TUN,2017,GDO_q9x6_1,
MYS,2017,GDO_q9x6_1,108.0
EST,2017,GDO_q9x6_1,
IRL,2017,GDO_q9x6_1,
LTU,2017,GDO_q9x6_1,
BLZ,2017,GDO_q9x6_1,
DEU,2017,GDO_q9x6_1,
ITA,2017,GDO_q9x6_1,
IND,2017,GDO_q9x6_1,
TGO,2017,GDO_q9x6_1,
TTO,2017,GDO_q9x6_1,
CYP,2017,GDO_q9x6_1,
ZAF,2017,GDO_q9x6_1,12.0
FIN,2017,GDO_q9x6_1,
GUY,2017,GDO_q9x6_1,
NLD,2017,GDO_q9x6_1,
OMN,2017,GDO_q9x6_1,2.0
GRC,2017,GDO_q9x6_1,50.0
JPN,2017,GDO_q9x6_1,4328.0
LBN,2017,GDO_q9x6_1,0.0
CHE,2017,GDO_q9x6_1,
POL,2017,GDO_q9x6_1,
PAK,2017,GDO_q9x6_1,
SGP,2017,GDO_q9x6_1,
GBR,2017,GDO_q9x6_1,10960.0
FRA,2017,GDO_q9x6_1,1123.0
LCA,2017,GDO_q9x6_1,
CAN,2017,GDO_q9x6_1,
CZE,2017,GDO_q9x6_1,
DOM,2017,GDO_q9x6_1,
JOR,2017,GDO_q9x6_1,
COK,2017,GDO_q9x6_1,
CHN,2017,GDO_q9x6_1,
BRA,2017,GDO_q9x6_1,12325.0
