IndicatorCode,AMRGLASS_SURVL02,AMRGLASS_SURVL02,AMRGLASS_SURVL02,AMRGLASS_SURVL02,AMRGLASS_SURVL04,AMRGLASS_SURVL04,AMRGLASS_SURVL04,AMRGLASS_SURVL04,GDO_q9x5_1,GDO_q9x6_1,MH_10,MH_10,MH_10,MH_10,MH_10,MH_11,MH_11,MH_11,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_12,MH_13,MH_13,MH_13,MH_13,MH_14,MH_14,MH_14,MH_14,MH_14,MH_15,MH_15,MH_15,MH_15,MH_15,MH_16,MH_16,MH_16,MH_16,MH_16,MH_17,MH_17,MH_17,MH_17,MH_17,MH_18,MH_18,MH_18,MH_18,MH_20,MH_24,MH_4,MH_5,MH_5,MH_5,MH_5,MH_5,MH_6,MH_6,MH_6,MH_6,MH_6,MH_7,MH_7,MH_7,MH_7,MH_8,MH_8,MH_8,MH_8,MH_8,MH_9,MH_9,MH_9,MH_9,MH_9,PRISON_B9_1_PHYCHIATRISTS_RATIO,PRISON_D3_DEATHS_SUICIDE_MRATE,RSUD_44,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE,SDGSUICIDE
YEAR,2017,2018,2019,2020,2017,2018,2019,2020,2017,2017,2013,2014,2015,2016,2017,2015,2016,2017,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2013,2015,2016,2017,2013,2014,2015,2016,2017,2013,2014,2015,2016,2017,2013,2014,2015,2016,2017,2013,2014,2015,2016,2017,2013,2015,2016,2017,2014,2014,2011,2013,2014,2015,2016,2017,2013,2014,2015,2016,2017,2013,2015,2016,2017,2013,2014,2015,2016,2017,2013,2014,2015,2016,2017,2020,2020,2008,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
GTM,,,,,,,,,,,,,,1.43363,,,,,12.161859991666667,12.835979075666666,12.229009635333332,12.214262197333333,12.176835308666668,11.187973570333334,10.907571687999999,8.538047099666667,8.323217999333332,7.6525050126666665,6.9092660839999995,5.653291378666666,5.400998203,5.66826322,5.793637055666667,6.077055758666667,6.142252080666666,6.3897088890000004,6.185687383666667,6.409898490333333,5.782248119666666,5.341636988,,,0.11075,,,,,0.00615,,,,,0.23381,,,,,2.12891,,,,,0.00615,,,,0.00615,,1051.476,0.467,1.46,,,,,,,,,0.49223,,,,1.07061,,,,,0.00615,,,,,46.14695,,,,,9.337796499666666,9.846023945333334,9.453081175333333,9.550836252666667,9.614195054333333,9.047425932666668,8.789767869666667,6.6956859699999995,6.654410439666667,6.266713496666667,5.741926085999999,4.814700648333333,4.608222872,4.936426597333333,5.106041845666667,5.468679715333333,5.565028098333333,5.938163060333334,5.626558476,5.894509472,5.088476704333333,6.553520934138889
GUY,,,,,,,,,127.0,,,,,0.26024,,,,,31.22899896,35.014786253333334,34.07242721666666,33.25204526666667,31.614283426666663,30.762685630000004,30.548970076666667,30.415075776666665,29.648906150000002,31.60278508333333,31.636341883333333,31.854372863333335,33.31210062,36.00614656,36.52101036,36.18610322666667,36.96833766666666,34.84705271333333,31.64381607333333,29.994553706666665,32.43052463666667,26.940270363333337,,,0.78073,,,,,,,,,,,,,,,20.03867,,,,,0.13012,,,,0.13012,,,,1.35,,,,0.2,,,,,0.91085,,,,,,,,,,,,,,0.0,,,,,26.764477126666666,29.764561006666668,29.051955486666667,28.785929356666667,27.44339383,26.736130956666667,26.956030736666666,26.903423443333335,26.32931508,28.49773221,28.814514980000002,29.16344765,30.86577556,33.44840339,33.82764003,33.46078197333333,34.52117150666667,32.32143306,29.29161505,27.842475683333333,29.810936260000002,34.62115998141667
HND,,,,,,,,,,,,0.14508,,,,,,,4.598149642666667,4.568338847000001,4.569161914333333,4.6246279113333335,4.526431311333333,4.573973920999999,4.492770455333333,4.422817683,4.243020227333333,4.106840236,4.032196492,3.915556517666667,6.283729053333334,6.182128314666667,6.438811134999999,7.192710538333333,3.9620623150000003,4.029786180333333,3.987072346,3.9775757896666666,3.8724438373333334,3.7898917556666665,,,,,,0.01116,,,,,0.1116,,,,,1.22756,,,,,0.02232,,,,,,,,279.357,,1.61,,1.6,,,,,0.65842,,,,,,,,,0.23435,,,,,0.62494,,,,,,,3.2993038969999997,3.3209749609999997,3.3539936493333333,3.4036095766666663,3.3265576846666662,3.354071113333333,3.2789674010000005,3.279669844666666,3.1469820466666665,3.059433313,3.015262447,2.9043120513333336,5.3871877669999995,5.30515188,5.611608372,6.474122628,2.924306172666667,2.9923216413333336,3.0108245846666666,3.0407638516666666,2.913274028,4.985216401166666
HRV,,,,,,,,,,,,,,3.09254,,,0.80264,,16.25266415,15.326164506666666,15.063806074333334,15.294868169666666,15.168860325333334,15.237083648,13.877749436,13.25966193,13.541643577,13.444445150666667,13.206448166,11.956144407000002,13.298194306999997,12.430003002,12.511824734000001,12.251745320666666,11.569953462,10.964496414333333,11.673091576333334,10.672951032666667,10.574990759333334,10.798082477666668,,,16.50142,,,,,,,,,,,,,,,75.35411,,,,,0.16525,,,,0.51936,,13165.29,500.042,,,,,4.3,,,,,11.09537,,,,41.85552,,,,,1.29839,,,,,4.36733,,,0.0,6.6,20.764812343333332,19.831772205666667,19.629245190333332,19.947411398,20.214970506666667,20.293560919,18.438246793333334,17.973920592,18.436365744,18.402867040333334,18.266334240000003,16.516989339333332,18.510947614333332,16.581232565333334,17.245576510333333,17.574793409333335,16.401555621333333,15.684915703666666,16.982069696333333,15.122715419333332,14.862950713333333,15.022117545583333
HTI,,,,,,,,,,,,,,0.13071,,,,,11.274830937666666,10.904429819333332,10.865932559666668,10.777741592333333,10.431247621333332,10.380248043333333,10.120283088333332,10.160287762666668,10.041424207666667,10.137812864999999,10.042291446333333,9.959634595999999,10.195655836,10.198661323333333,10.065117197333334,10.054463832333333,9.703923785999999,9.805238524,10.172974410666667,10.27813627,9.702646262333333,9.435851441,,,0.03734,,,,,,,,,,,,,,,1.95125,,,,,0.01867,,,,0.00934,,0.0,0.0,0.61,,,,1.6,,,,,0.07469,,,,0.2334,,,,,0.37345,,,,,0.56017,,,,,8.304010331666667,8.055856045666667,8.095484421333333,8.082970677666667,7.824612574333334,7.890059807666667,7.748643063666666,7.834313414333333,7.781590536333333,7.923389062000001,7.887059502666666,7.842936498666667,8.107225783,8.160080861666666,8.090075842,8.139785750666666,7.888593672333333,8.048332453333332,8.455133237666667,8.610947119,7.9067736203333325,11.984779120361111
HUN,,,,,,,,,,,,,,8.26867,,,0.02044,,27.3889464,24.510964923666666,23.603257341666666,22.595275431,22.346428837666668,21.196173939333335,19.847535608,19.587494946,19.844426561333332,20.198659127,19.886124203666668,19.521612153333333,19.012047099,16.680770094,15.434542092666666,14.928074557666667,13.738630125666667,12.871289480333333,12.932915959666667,12.062672947333333,12.941251684333333,11.749841720333334,,,85.67114,,,,,0.28618,,,,,,,,,,,,,,,,,,,2.6472,,23343.085,1067.625,5.1,,,,,,,,,11.0794,,,,33.73902,,,,,,,,,,2.48367,,1.02,29.88,5.0,33.845881553333335,30.265478856666665,29.073462033333332,28.544811873333334,27.98230427333333,26.871026269999998,25.38926619,25.428974806666663,25.837185256666668,25.79229629,26.065988286666666,25.705303146666665,25.50083113333333,22.69837668,20.967356914333333,20.337692627666666,19.119861933333336,17.707478124666668,18.050353380999997,16.901400771000002,18.507805217,16.483604529111112
IDN,,,,,,,,,,,,,,,,,,,2.41970382,2.4160192226666664,2.3881829263333336,2.332594433666667,2.26973385,2.2275898253333333,2.182907688333333,2.1486630966666667,2.106796926,2.056126877666667,2.010974003333333,1.952357262666667,1.9184677713333336,1.8424669690000002,1.784947181,1.7575847763333332,1.7412275836666666,1.722176821,1.7098123139999999,1.7098766779999999,1.4914210176666665,1.2925245026666665,,,,,,,,,,,,,,,,,,,,,,,0.01859,,,,0.1042,,,,,,,,6.0,,,,,0.30988,,,,2.5178,,,,,,,,,,0.1747,,,,0.5,2.150064722333333,2.1561142556666666,2.1380594213333333,2.091607199,2.0323470506666665,1.9963609920000003,1.9574629066666667,1.9362157919999998,1.9014080700000002,1.8558708069999998,1.818153185,1.7630895506666668,1.736704858666667,1.6694883766666664,1.6186648073333334,1.5998072733333333,1.5931337333333333,1.5848738023333333,1.5832328276666665,1.59377672,1.3792358900000001,1.7871427824166668
IND,,,,,,,,,,,,,,0.17631,,,0.02345,,17.414653706666666,16.508621690000002,16.527263386666665,16.363934116666666,16.60907929,16.763464533333334,16.88574875,16.853697216666664,16.707275606666666,16.512085736666666,16.647006786666665,16.535960483333334,16.500025186666665,16.298483906666664,15.739947353333333,15.180921906666667,15.083858433333333,15.219234730000002,14.598799703333333,14.18653459,13.188122946666667,12.627982783333332,,,0.55995,,,,,0.01704,,,,,5.17786,,,,,1.42607,,,,,0.01039,,,,0.02972,,,,,,,,1.3,,,,,0.29235,,,,0.79584,,,,,0.06493,,,,,0.0686,,,,,15.923466876666666,15.088807646666666,15.131359609999999,15.016994563333332,15.38539238,15.66127472,15.839708533333331,15.82838769,15.76027071,15.64791411,15.863319936666668,15.811538433333332,15.846116420000001,15.640901663333333,15.077518436666667,14.58672371,14.582817233333335,14.824897113333334,14.25719898,13.919344603333334,12.964932856666666,15.691981269555555
IRL,,,,,,,,,,,,,,3.8297,,,0.0851,,11.922457463,12.329714255666666,11.424743857333333,11.252687502666667,10.869654083999999,11.085988471666667,10.402193784,10.57211515,11.367953432666667,13.330549077,11.434468434666668,12.172143363333333,11.761346502999999,10.314672636666666,10.421468529666667,8.876270056666668,9.125615230666668,8.017827440333333,8.529190946999998,7.502596848666667,7.776036533,7.709117132333333,,,21.65908,,,,,4.46798,,,,,,,,,,21.65908,,,,,0.61701,,,,0.61701,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,1.92,,0.4,12.478140445333333,12.948280734333332,12.001226467,11.989441080333334,11.661272814666667,11.895613708333334,11.113313609333332,11.371671767666667,12.157165194666668,14.062149842333334,12.112023318666667,12.755254292666669,12.421791299333334,11.162466472,10.929978123,9.470807148666667,9.670762167333335,8.506910789333334,9.314333231,8.093551259,8.641689584,9.45847154825
IRN,,,,,,,,,4000.0,,,,,,5.08943,,,0.281,5.882738943666666,5.600411048333334,5.323709623666667,4.751546332666667,4.744562473333333,4.450255203,4.332800309666666,4.763425447333334,4.654254149333333,4.517267149333333,4.415112746666667,4.343171495666667,4.1134681503333335,4.296686685,4.55591408,4.381146909,4.487230362999999,4.321082598666666,4.184535234,4.158357333666666,3.4661803276666667,4.070552998666667,,,,4.66227,,,,,0.22429,,,,,15.34769,,,,,8.48659,,,,,0.04914,,,,0.20035,2647.119,43.743,3.6,,,,,,,,,,2.01612,,,,9.45055,,,,,1.51209,,,,,5.1663,,,,6.0177733626666665,5.861925059,5.678825162666667,5.088701561,5.187486823333333,4.9021112963333335,4.808452569333333,5.3843738876666665,5.254255085333333,5.070529779666667,4.935742742333333,4.820469953666667,4.497270305333333,4.661420775666667,4.898931806,4.6366559050000005,4.696279841666667,4.473063850666667,4.303307945666667,4.244421227666667,3.3796746643333333,4.909074628638889
IRQ,,,,,,,,,,,,,,,1.70563,,,0.00277,5.846775643666667,5.682574556,5.560803946,5.400522277333334,5.346619004,5.212468188,5.019374681333333,4.939144448666667,4.9070920849999995,4.881370072,4.815521505333333,4.800666769,4.686277618333333,4.620755903,4.336336258,4.372630947,4.303956097666667,4.278064607666667,4.243078137,4.200226263,3.9615037769999994,3.9117963480000006,,,,1.01341,,,,,,,,,,,,,,,3.49433,,,,,0.00554,,,,0.06092,368.621,13.808,,,,,,,,,,,0.34334,,,,1.21831,,,,,0.0886,,,,,0.11076,,,,4.137290847333333,4.064322088666667,3.998523681,3.876837458666667,3.865142216666667,3.7620036066666667,3.6374406963333334,3.5696499186666664,3.5818562816666666,3.597401447333333,3.5726139863333337,3.5842106793333333,3.515176556,3.480450334,3.2644948093333332,3.3394699153333334,3.307451305666667,3.309958993,3.277779647666667,3.2466364119999995,2.8568208216666666,4.95263481775
ISL,,,,,,,,,,,,,,3.02807,,,,,12.903164031333333,12.470902403666665,11.678951625333333,12.007320795666667,11.650847194,10.675917904,11.410509077999999,13.955600589333335,14.153007672333333,13.082256496,11.987272075,10.609140616666666,12.550108575000001,12.487178802,14.138718743666667,12.815744862333332,10.916202515666667,10.158974923333332,8.449173467,11.045210803333333,11.931556497,10.772865711,,,32.70319,,,,,,,,,,,,,,,18.16844,,,,,0.30281,,,,4.54211,,11000.88,878.918,8.69,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,17.5,13.297184183666667,12.810304487666665,12.154335756666667,12.451874652999999,12.489160758333332,11.736099923,12.693332551333334,15.398244216666667,15.716740295666668,14.496507717333335,12.911078366,11.513516547666667,13.510047185,13.871313035,15.527758372666666,13.944695090666665,11.764991648666665,10.863267232666667,9.271715325666667,11.881772546999999,12.839241356666667,13.689476629916665
ISR,,,,,,,,,,,,,,,,,,,6.906668541333333,6.527566306666667,5.786657455,6.515668138333332,6.151667963666667,6.910200659333333,5.680053124333334,5.376207346000001,5.224703377666667,6.075049840000001,6.784260709666666,5.592994439666666,6.104274602333334,5.069688659666666,4.9702942163333335,4.487802891666667,5.068826754333333,4.984401696333333,5.323063920333333,4.987829591,4.999454195333334,4.398203032666667,,,4.17878,,,,,1.63679,,,,,161.39778,,,,,35.22827,,,,,0.1612,,,,0.1364,,6699.74,43.786,,,,,3.4,,,,,9.87036,,,,,,,,,,,,,,88.08926,,,,,6.864347000333333,6.483048024333333,5.725739138000001,6.416862456666667,6.086749938,6.9550840009999995,5.602233719666667,5.292686258,5.313916532333333,5.999874892,6.741985019,5.647988358,6.051201422333333,5.110811037666667,4.992435130333333,4.521873065,5.148170803,5.0838126856666666,5.371561873,5.040112515,5.089885843,5.430182517277777
ITA,,,,,,,,,591.0,,,,3.58126,,,1.4083,,,5.805872910666667,5.6540164520000005,5.703479658666666,5.498563438666667,5.326853838333333,4.9657021949999995,4.874273079333333,4.897468301666667,5.078966425666667,5.09266038,5.0232800929999994,5.343332158666667,5.512621351,5.429154320333333,5.186749189666667,4.9706680930000005,4.461626828,4.897481529333334,4.742529563666667,4.634918948,4.313936645,4.669695143666666,,8.95735,,,,,3.09054,,,,,33.61107,,,,,,,,,,,,,,0.59492,,,,,5.0,,,3.5,,,,,5.97773,,,,23.49245,,,,,2.59141,,,,,3.79805,,,2.01,118.06,,7.7521062626666675,7.574731457000001,7.653957889666667,7.532121413,7.295785057,6.831658131666667,6.839893443,6.819909891999999,7.065124804,7.174499848666667,7.079372051999999,7.552111444333334,7.7321688633333325,7.684747635333333,7.379729,7.271080172666667,6.681962514666666,7.124687899666667,6.949452912000001,6.830889418999999,6.827147516,6.395445336944444
JAM,,,,,,,,,,,,,6.09345,,,0.1741,,,1.3132016746666666,1.318546533,1.2425764683333334,1.13981004,1.023127118,1.7545638636666665,0.9310371883333333,2.8759823993333336,2.810748596,1.8750083469999999,1.201252879,1.6721410849999998,1.2039739793333333,1.1953072893333332,1.2006583496666667,1.7315632173333333,1.696969318,1.7469618653333334,1.69541626,1.7257854983333332,1.5816868846666667,1.7156563466666668,,1.67135,,,,,2.9945,,,,,,,,,,27.85579,,,,,0.03482,,,,0.06964,,,5547.022,31.692,6.04,,,5.0,,,,,1.14905,,,,10.27182,,,,,0.45266,,,,,0.38302,,,,,,1.0426506573333334,1.0478078086666667,0.9750010153333334,0.8825526246666667,0.7957716243333334,1.5313986443333334,0.7437054263333334,2.686242741333333,2.659580339,1.721842927,1.0133761430000001,1.5138864836666663,1.04372937,1.04395069,1.0442326069999999,1.6368932033333332,1.6121048953333332,1.690263023,1.6546368923333334,1.695370166,1.5632342853333334,2.310744334888889
JOR,,,,,,,,,4.0,,,,,0.51314,,,,,2.586381182333333,2.4667786866666668,2.3808892729999998,2.2468012300000004,2.208938488333333,1.9992704246666666,1.7036189963333335,1.4095911250000002,1.3251758713333335,1.201850134,1.1202172903333334,1.0152688063333333,0.9922809250000001,0.9551402859999999,0.938546686,0.9036070949999999,0.9089438853333333,0.8661485133333334,0.8301585943333333,0.8304960636666667,0.7416038393333334,0.6642474533333333,,,0.41488,,,,,,,,,,,,,,,6.64898,,,,,0.05459,,,,0.03275,,786.162,1.332,,,,,,,,,,1.12454,,,,3.29719,,,,,0.21836,,,,,1.26647,,,,,2.179318717,2.0564229426666665,1.9941615026666668,1.8912903696666667,1.8683715493333333,1.6857509613333335,1.4246861089999998,1.1849552513333335,1.1435574046666666,1.0407487373333335,0.970153217,0.873438751,0.859821635,0.8294805623333333,0.8178224956666668,0.7906281663333333,0.8121208860000001,0.7786692373333333,0.7510856723333333,0.7565476976666666,0.6532065363333334,0.8142010230277777
JPN,,,,,,,,,101505.0,4328.0,,,,7.22251,,,3.75855,,18.24174006666667,17.647770273000003,18.107988657,19.772622143333333,18.666867426666666,19.074052058666666,18.722112383333336,19.474827286666667,19.360709226666668,19.82398892333333,19.152023893333332,18.767538203333334,17.353034394,17.016844273666667,16.091656824999998,15.208101103333334,14.070419472333333,13.813193740333332,13.654825305333333,13.432207457333334,14.372412728,14.727050224666668,,,66.14653,,,,,0.3657,,,,,,,,,,196.62519,,,,,8.31413,,,,0.45009,,25263.96,97.98,4.94,,,,,,,,,11.86717,,,,83.80546,,,,,8.32819,,,,,3.03653,,,,,24.23313738,23.518936886666665,24.182145413333334,25.950081003333334,24.451684313333335,24.702041010000002,24.23377527,25.33986259,24.76558985666667,25.287714103333332,24.46387798666667,23.65784079333333,21.93643425666667,21.674205396666665,20.355256976666666,19.4238546,17.77973343,17.29460627,16.976821373333333,16.571870878,17.25343239,18.176670986833333
KAZ,,,,,,,,,,,,,,,,,,,35.69103599666666,35.807761486666664,34.84516021333334,36.3987483,38.33501376666667,36.93665223666667,35.52321296,35.47615115,32.83856997666667,29.453382609666665,28.909947668,27.492658935666668,26.343169400333334,25.638052603666665,23.413530759,22.702515396333336,21.088773719,20.049864130333336,19.727720664333333,19.957987599333332,18.027091972666668,15.617691271666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2530707,34.69098417666667,33.962667503333336,35.70799516,38.07943122333334,36.87871809,35.56099473,35.55847780333334,32.91448385666667,29.36695899,28.607961211666666,27.096037286666668,25.836869506333333,25.11993024366667,22.804521935333337,22.003751430666664,20.310933759666668,19.211386769333334,18.879230514333333,19.086208758666668,17.218601902666666,19.37015294177778
KEN,,,,,,,,,,,,,,0.06774,,,,,10.316310434666667,10.208807913666666,10.685549646333333,10.665617963,10.698824054666668,10.841953226666666,10.922379256,11.289942178333334,11.401191526666667,11.508461271333333,11.772376025333335,11.406401015666667,9.846393349,9.740773098,9.377062479333333,9.901370296333333,9.564308175666667,10.444352273,11.723304849,11.413913479333331,10.781204292666667,9.224035781666666,,,1.05851,,,,,,,,,,,,,,,1.48191,,,,,0.00212,,,,0.03176,,,,,,,,0.0,,,,,0.18418,,,,,,,,,,,,,,,,,,,4.552557462333334,4.472885735666666,4.754113315000001,4.652485456666667,4.741675068666667,4.880572935666667,5.0178393660000005,5.332697414666667,5.485445775666666,5.635480179000001,5.889586029333333,5.6774709796666665,5.246695856666666,5.189952302999999,4.7122225643333335,5.061459857333333,4.981088823666667,5.696282859666667,6.537368528999999,6.46266374,5.6032633469999995,13.378918186722222
KGZ,,,,,,,,,,,,,,1.15934,,,0.05115,,16.914044539,16.056102324666668,16.278830541,15.510625395666665,14.784812330666666,14.544488164333332,13.963154670666666,13.553888336,13.011286273000001,12.689462946,12.693315219666667,12.825440923666667,12.603339009333332,11.703909285,11.385707560999998,11.214120765000002,10.180823607333334,10.276768275,10.061205586,9.894666298333334,8.145791973,7.91533367,,,1.60262,,,,,,,,,,,,,,,27.70484,,,,,0.08525,,,,0.13639,,0.0,23.911,4.0,,,,7.7,,,,,1.68786,,,,7.36523,,,,,,,,,,0.40918,,,,,13.733188476666667,13.314078148333332,13.574225315,12.942418975666667,12.524220667666667,12.651181314,12.331992644000001,12.038801393999998,11.662726905999998,11.479247723,11.380267431333332,11.517427785333334,11.272827386000001,10.478077803666666,10.137751059666668,10.044265908999998,9.068938904666666,9.102003010333332,8.853246703000002,8.630567898333334,6.958882791,10.21739003961111
KHM,,,,,,,,,,,,,,1.13419,,,,,6.094390169333333,6.075163061666667,5.623671765,5.594779355,5.687575138333333,5.764730467333333,5.749862515,5.849259328,5.771890574333334,5.668450637333334,5.675969607,5.542023730333334,5.538203423,5.401045009333333,5.329886769000001,5.299588234,5.271735793666667,5.231275888,5.188930289333333,5.164905531333333,5.027716742333333,5.110751160666666,,,0.03222,,,,,,,,,,,,,,,,,,,,,,,,0.00644,,326.461,1.642,,,,,0.0,,,,,0.38666,,,,0.2771,,,,,,,,,,7.08871,,,,,4.109649846333333,4.220902116333334,3.928139799,4.003183644666667,4.163442902666667,4.319077380333333,4.391939784333333,4.568201308666667,4.570353587333333,4.517873214000001,4.580331763999999,4.502904781333333,4.576381748,4.4995299740000005,4.462378739,4.470667741333333,4.476301715666667,4.468007058,4.468922375666667,4.487671841,4.356802707333333,6.678762373722222
KIR,,,,,,,,,,,,,0.88962,,,,,,22.05453068,21.80913398466667,21.534127577333333,20.740052519666666,20.669696133333336,21.545121506666664,20.703440802666666,22.056611614666668,22.602374669333333,22.301690403666665,22.21368813733333,22.758240388999997,22.213243076666668,22.624109356333335,22.036386807,21.84812224166667,22.218259920666668,21.161267897666665,20.646901131666667,21.284663955000003,20.248883938000002,19.25856402633333,,,,,,,,,,,,,,,,,35.58497,,,,,0.88962,,,,,,,,,,,,2.0,,,,,,,,,2.66887,,,,,0.88962,,,,,,,,,,,19.29413523966667,19.189927778666668,19.065901335000003,18.42140631166667,18.498765313000003,19.518261453999997,18.772489796333332,20.274532137666668,20.917788624666667,20.652240331666665,20.598261034,21.232137243666667,20.746373392666666,21.285159038666666,20.731960872333335,20.606846087666664,21.068869578999998,19.968602983,19.455109495333332,20.147637357333334,18.921680491666667,22.477987499388888
KNA,,,,,,,,,,,,,,,,,,1.84203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68406,,,1.09,,,,,,,,,,5.52608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,,,,,,,,,37014.0,8786.0,,,,1.78876,,,0.1344,,14.791247706999998,15.784748608666666,18.937559696666668,23.775644203333332,24.483975383333334,25.393953776666663,21.98693744666667,24.55750886,25.496152820000002,30.019621856666664,29.231551596666666,29.170986566666667,25.008082966666667,24.68606869,22.97459753,21.640996153333333,20.69519233,19.41053905,21.26290147,21.281081476666667,20.57842945333333,20.7869158,,,11.15555,,,,,0.42693,,,,,4.85041,,,,,94.21733,,,,,0.35775,,,,0.38938,,,,,,,,3.8,,,,,5.79322,,,,13.66179,,,,,8.40421,,,,,1.59111,,,,,14.979477805333332,16.050166197,19.461579306666668,24.77677941,26.08879793,27.46804838333333,24.356879393333333,27.46990945,29.19800896,35.0096708,34.80012679666667,35.37354688,30.932430656666668,31.139309256666667,29.305726693333337,28.199362949999998,27.044609373333333,25.59672897,28.277006009999997,28.443107639999997,27.16255101333333,27.250180201194446
KWT,,,,,,,,,,,,,,,,,,,3.129286933,3.7561830023333336,4.424679437333334,3.898225902666667,3.605988358,3.1792935633333332,2.5138045436666663,1.3069878879999999,1.3186427463333332,1.207622269,1.1249638876666668,0.9567436366666667,1.10699502,1.1432858460000002,1.2151177433333333,1.6290339473333333,1.5812109826666667,1.6380720469999999,1.5523642423333335,1.6243729663333333,1.8302840056666667,1.943175421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12203.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1237656216666667,3.7004172316666666,4.476521587333333,3.9820242543333335,3.737669594333333,3.3289288686666665,2.6788053726666665,1.4441801033333332,1.4878269863333333,1.371447715666667,1.2806937083333334,1.0771504776666667,1.2532248953333334,1.2802207863333332,1.3559808986666664,1.7818395936666667,1.7090914446666667,1.744640293,1.6536476903333333,1.7286635746666665,1.9624752619999999,2.3524113451388886
LAO,,,,,,,,,,,,,,,,,,,7.393400895666667,7.2907712196666665,6.965899443666667,6.582866742999999,6.403527367333333,6.511018990666667,6.308003018,5.983451698333333,6.129546609999999,5.900465612333334,5.772519572333334,5.615012828333334,5.484132850666666,5.375876814000001,5.363868935666667,5.2444443713333335,5.163868003666667,5.093815985666667,5.0741637913333335,5.040029805666667,4.538291591666667,5.021971949666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.688726521333334,5.654284993,5.418209476,5.080842137,4.971134761333333,5.203158582666666,5.081343634666666,4.837341693333333,5.140073889333333,4.990669750666666,4.947491568666667,4.865837773666667,4.800882082666667,4.741473969666667,4.771532025,4.681004210333334,4.623972423666666,4.570178794,4.565326714666667,4.545565698333333,3.9577775726666666,6.379827036638889
LBN,,,,,,,,,0.0,0.0,,,0.71777,,,0.08545,,,1.027256677,0.988240251,0.9604697066666666,0.9447102516666668,0.9267889213333333,0.9217580433333333,0.9073793023333333,0.8929915249999999,0.884220814,0.8704299746666666,0.8577386186666667,0.8611537829999999,0.8619552576666667,0.8625473066666666,0.8406859293333332,0.8211289416666667,0.773012257,0.7609110016666666,0.718370898,0.7196618786666668,0.819774371,0.7085397429999999,,1.45262,,,,,0.11963,,,,,1.62352,,,,,27.51441,,,,,0.08545,,,,0.13672,,,,,4.8,,,5.0,,,,,1.21337,,,,3.1445,,,,,1.333,,,,,3.29831,,,,,,0.9439023116666667,0.9111037133333334,0.8861190563333333,0.8749427423333334,0.8637723576666666,0.865407369,0.8604812696666667,0.8513833303333334,0.8495439180000001,0.8425489956666666,0.8356997776666667,0.843743287,0.8486808936666668,0.8526785673333334,0.8334345793333333,0.8126057973333335,0.7601971263333334,0.7444954683333332,0.699117656,0.6981812923333334,0.7936708963333333,0.9217482368611112
LBR,,,,,,,,,,,,,,0.62227,,,,,9.120895955666667,8.928816071333333,9.335506640666667,8.700680792,9.300895383666667,8.799470939,9.011363908666667,8.971965307,9.069548062666668,9.532663752333333,9.974789108666666,10.436570165666668,10.191360350333333,9.868760388333333,9.57330159,9.62909282,9.638847122,9.788223450333334,9.639535291,9.654807865,9.840838512,9.736841570333333,,,0.33336,,,,,,,,,,0.44448,,,,,1.60013,,,,,0.02222,,,,0.06667,,166.982,,,,,,2.4,,,,,0.04445,,,,6.40054,,,,,1.40012,,,,,,,,,,5.112995941,4.996040694,5.22192347,4.881952977,5.238448560666666,4.962644624666667,5.082473644333333,5.082273706666666,5.195825303333334,5.495955434333333,5.8039462429999995,6.140889537333333,6.02934787,5.881737292666667,5.758621454666667,5.803768566333333,5.831992453999999,5.957363960666666,5.876857391666667,5.876590153333333,5.893194677666667,13.265945837194444
