COUNTRY,YEAR,IndicatorCode,NumericValue
BWA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BGD,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
GAB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
DMA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
AFG,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
HRV,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
AUS,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MYS,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
OMN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
TJK,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
UGA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
KEN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SWZ,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MNE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
TUN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SEN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
NIC,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SLB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SLV,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ISR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
VUT,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
AZE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ZWE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
STP,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ZAF,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MNG,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
KGZ,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
NOR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
PHL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BTN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BFA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ZMB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CHN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BGR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BOL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
JOR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SVK,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
RWA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
GHA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CZE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CUB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
IRN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
PAN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SMR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ALB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
VNM,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
NZL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SWE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
FIN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BRN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
GBR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BDI,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ECU,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CMR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
DOM,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
COK,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MOZ,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
KIR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
TUR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
HND,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SYC,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
