COUNTRY,YEAR,IndicatorCode,NumericValue
THA,2017,GDO_q12x2x1x1_4PRV,
GUY,2017,GDO_q12x2x1x1_4PRV,
SVN,2017,GDO_q12x2x1x1_4PRV,
MLT,2017,GDO_q12x2x1x1_4PRV,
BRA,2017,GDO_q12x2x1x1_4PRV,
ISR,2017,GDO_q12x2x1x1_4PRV,
CHE,2017,GDO_q12x2x1x1_4PRV,
IRN,2017,GDO_q12x2x1x1_4PRV,
USA,2017,GDO_q12x2x1x1_4PRV,
EST,2017,GDO_q12x2x1x1_4PRV,
DEU,2017,GDO_q12x2x1x1_4PRV,
AUS,2017,GDO_q12x2x1x1_4PRV,
GBR,2017,GDO_q12x2x1x1_4PRV,
GRC,2017,GDO_q12x2x1x1_4PRV,
IND,2017,GDO_q12x2x1x1_4PRV,
MMR,2017,GDO_q12x2x1x1_4PRV,
VNM,2017,GDO_q12x2x1x1_4PRV,
POL,2017,GDO_q12x2x1x1_4PRV,
JOR,2017,GDO_q12x2x1x1_4PRV,
TUR,2017,GDO_q12x2x1x1_4PRV,
MUS,2017,GDO_q12x2x1x1_4PRV,
BGD,2017,GDO_q12x2x1x1_4PRV,
DOM,2017,GDO_q12x2x1x1_4PRV,
ZAF,2017,GDO_q12x2x1x1_5PRV,
SWZ,2017,GDO_q12x2x1x1_5PRV,
DOM,2017,GDO_q12x2x1x1_5PRV,
ITA,2017,GDO_q12x2x1x1_5PRV,
OMN,2017,GDO_q12x2x1x1_5PRV,
HUN,2017,GDO_q12x2x1x1_5PRV,
DEU,2017,GDO_q12x2x1x1_5PRV,
TUR,2017,GDO_q12x2x1x1_5PRV,
DNK,2017,GDO_q12x2x1x1_5PRV,
GUY,2017,GDO_q12x2x1x1_5PRV,
PAK,2017,GDO_q12x2x1x1_5PRV,
SWE,2017,GDO_q12x2x1x1_5PRV,
TTO,2017,GDO_q12x2x1x1_5PRV,
SVN,2017,GDO_q12x2x1x1_5PRV,
CZE,2017,GDO_q12x2x1x1_5PRV,
MAR,2017,GDO_q12x2x1x1_5PRV,
GBR,2017,GDO_q12x2x1x1_5PRV,
BGD,2017,GDO_q12x2x1x1_5PRV,
MMR,2017,GDO_q12x2x1x1_5PRV,
TGO,2017,GDO_q12x2x1x1_5PRV,
NLD,2017,GDO_q12x2x1x1_5PRV,
CHN,2017,GDO_q12x2x1x1_5PRV,
QAT,2017,GDO_q12x2x1x1_5PRV,
JPN,2017,GDO_q12x2x1x1_5PRV,
CHL,2017,GDO_q12x2x1x1_5PRV,
IND,2017,GDO_q12x2x1x1_5PRV,
AUT,2017,GDO_q12x2x1x1_5PRV,
LBN,2017,GDO_q12x2x1x1_5PRV,
SGP,2017,GDO_q12x2x1x1_5PRV,
MLT,2017,GDO_q12x2x1x1_5PRV,
ISR,2017,GDO_q12x2x1x1_5PRV,
BRN,2017,GDO_q12x2x1x1_5PRV,
LTU,2017,GDO_q12x2x1x1_5PRV,
USA,2017,GDO_q12x2x1x1_5PRV,
BLZ,2017,GDO_q12x2x1x1_5PRV,
FJI,2017,GDO_q12x2x1x1_5PRV,
THA,2017,GDO_q12x2x1x1_5PRV,
KOR,2017,GDO_q12x2x1x1_5PRV,
BRA,2017,GDO_q12x2x1x1_5PRV,
TUN,2017,GDO_q12x2x1x1_5PRV,
CYP,2017,GDO_q12x2x1x1_5PRV,
JOR,2017,GDO_q12x2x1x1_5PRV,
VNM,2017,GDO_q12x2x1x1_5PRV,
MUS,2017,GDO_q12x2x1x1_5PRV,
