COUNTRY/REGION,YEAR,IndicatorCode,NumericValue
WB_LMI,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.569693513
ESP,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.3092556
POL,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,58.274555206
WB_EAP,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,32.534751528
BLR,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,13.364434242
MKD,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.270596027
POL,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,21.637369156
NIC,1993,FINANCIALHARDSHIP_PROPORTIONOFPOP,3.725684404
BGR,2001,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.91769886
PER,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,67.547935486
KAZ,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,11.853406906
GBR,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.394599915
AFR,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,30.872591103
USA,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.141093612
BGR,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,28.760828018
ROU,1998,FINANCIALHARDSHIP_PROPORTIONOFPOP,29.355665207
KGZ,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,23.618358612
HTI,2013,FINANCIALHARDSHIP_PROPORTIONOFPOP,22.805130005
MNG,2014,FINANCIALHARDSHIP_PROPORTIONOFPOP,15.166686058
TGO,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,32.259586334
SRB,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.09932673
WB_SSA,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,35.715514501
MNG,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,22.881809235
BOL,2014,FINANCIALHARDSHIP_PROPORTIONOFPOP,4.194997311
UNSDG_SUBSAHARANAFRICA,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,35.845895666
KAZ,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,64.291801453
PRT,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,5.609965324
TUN,2000,FINANCIALHARDSHIP_PROPORTIONOFPOP,18.308591843
THA,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,13.24
SYR,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,3.982971907
MNG,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.322692364
PRT,2022,FINANCIALHARDSHIP_PROPORTIONOFPOP,11.501170158
NC,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.739329185
RWA,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,17.115823746
NPL,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.510506868
ALB,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,34.698413849
SLE,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.142208576
CAF,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,29.025182724
ROU,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,28.834720612
UNSDG_LDC,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,34.956788607
PRT,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,16.531187057
CZE,2022,FINANCIALHARDSHIP_PROPORTIONOFPOP,14.178046227
EST,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.306314141
MEX,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,69.322029114
AMR,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,11.09257028
WB_LI,2013,FINANCIALHARDSHIP_PROPORTIONOFPOP,29.868478817
TON,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.091286004
WB_NAR,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.543607073
SVN,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.122007847
BLR,2013,FINANCIALHARDSHIP_PROPORTIONOFPOP,3.241571426
EMR,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,23.027637842
TUR,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.493908167
TJK,2013,FINANCIALHARDSHIP_PROPORTIONOFPOP,20.509487152
TUR,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.218261242
KAZ,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,16.368398666
MWI,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,46.056922913
CHN,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,41.331569672
LKA,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,12.945508957
CIV,2008,FINANCIALHARDSHIP_PROPORTIONOFPOP,26.810617447
MKD,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,36.146430969
UZB,2000,FINANCIALHARDSHIP_PROPORTIONOFPOP,18.323486328
LTU,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,25.710531235
NOR,1997,FINANCIALHARDSHIP_PROPORTIONOFPOP,4.162863255
VNM,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,93.134483337
PER,2000,FINANCIALHARDSHIP_PROPORTIONOFPOP,17.213039398
BLR,2008,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.064312935
TUN,1995,FINANCIALHARDSHIP_PROPORTIONOFPOP,50.107540131
GEO,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,21.588903427
BLR,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.447686195
RC_ESCWA,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,17.961143417
MDA,1998,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.610577583
ALB,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.588772774
MUS,2023,FINANCIALHARDSHIP_PROPORTIONOFPOP,5.221457958
JAM,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,14.42466259
ZAF,2008,FINANCIALHARDSHIP_PROPORTIONOFPOP,4.288992405
WB_UMI,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.440284565
YEM,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,4.405051231
MWI,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,38.679401398
WB_ECA,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.338605583
GBR,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.195870906
RC_ESCWA,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,28.727701294
GRC,2023,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.381326437
TUR,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,12.731723785
EUR,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.892985754
AMR,2008,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.802680619
ALB,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.576463699
KAZ,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,24.522989273
AMR,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.933383547
KGZ,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.272544622
POL,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,18.604408264
LVA,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.212421179
RC_ECE,2014,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.711525373
EUR,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.611209586
GEO,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,18.434806824
WB_ECA,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.319674775
SYR,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,3.38637948
TUR,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.466202855
PHL,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,18.643129349
NER,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,54.433952332
BIH,2022,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.488898277
GNB,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,44.312400818
RC_ESCWA,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,19.609418498
HUN,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,16.743551254
GRC,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,4.011428833
EMR,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,23.485812233
TJK,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,37.344070435
MDV,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,12.776948929
AFG,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,25.337684631
LUX,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.305408299
PHL,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,36.145942688
ZWE,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,14.059503555
NAM,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,34.389476776
KHM,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.736701488
IRL,1999,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.095265388
SEAR,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.804456837
SVN,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,5.54173851
TGO,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,26.162363052
BTN,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.967061043
MNE,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,14.326789856
UNSDG_SIDS,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,4.414115846
POL,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.805914879
MKD,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.397090912
IDN,2001,FINANCIALHARDSHIP_PROPORTIONOFPOP,50.495849609
FIN,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.384082794
SEAR_W_IDN,2014,FINANCIALHARDSHIP_PROPORTIONOFPOP,24.794025112
COM,2014,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.092056274
MLI,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,94.096862793
BLR,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,3.073838711
CIV,1998,FINANCIALHARDSHIP_PROPORTIONOFPOP,32.346939087
JAM,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,23.705202103
KAZ,2001,FINANCIALHARDSHIP_PROPORTIONOFPOP,55.866603851
SRB,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.236627489
BLR,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.790772438
WB_LMI,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,25.076315819
MKD,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,11.654305458
LUX,2023,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.090207346
BRA,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,75.864845276
UNSDG_CENTRALASIASOUTHERNASIA,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.70162642
ISR,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,18.089370728
SVK,2008,FINANCIALHARDSHIP_PROPORTIONOFPOP,45.93132782
HUN,2000,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.535713196
BGR,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,33.683506012
SLV,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.311487198
UNSDG_LDC,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,39.724144317
SVK,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.448739052
AGO,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,49.610839844
MDA,1998,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.029594421
CMR,2001,FINANCIALHARDSHIP_PROPORTIONOFPOP,92.163742065
COD,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,50.699893951
PAK,2001,FINANCIALHARDSHIP_PROPORTIONOFPOP,19.656856537
SSD,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.991862535
LVA,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.885276794
BIH,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.974190235
BFA,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,42.233570099
LCA,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,14.313309669
IND,2022,FINANCIALHARDSHIP_PROPORTIONOFPOP,20.925363541
WB_ECA,2000,FINANCIALHARDSHIP_PROPORTIONOFPOP,11.199762079
POL,2008,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.857530594
KGZ,2022,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.637414932
GNB,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,41.785793304
GLOBAL,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.200841159
CHE,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,11.937439919
GBR,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.985049605
LVA,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,30.384567261
CIV,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.77585125
RC_ECA,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,4.089912027
CZE,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.578087568
MDA,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.660801411
AND,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.266256541
UNSDG_LLDC,2013,FINANCIALHARDSHIP_PROPORTIONOFPOP,3.001447394
KIR,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.234473467
IDN,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,29.309453964
MDV,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,27.497009277
ESP,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,5.803022385
BGR,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,19.890480042
BOL,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.219015479
UNSDG_NORTHERNAMR,2001,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.464710549
FIN,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.99762845
IDN,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.038189888
TZA,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,21.922769547
JAM,2008,FINANCIALHARDSHIP_PROPORTIONOFPOP,22.66916275
HUN,2000,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.432202339
UNSDG_OCEANIA,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.645985708
UNSDG_WESTERNASIANORTHERNAFR,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,24.811891412
UKR,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,30.066102982
WLF,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.0
GBR,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,30.524475098
IRL,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,34.023864746
TUR,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.461119652
MNG,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.691711426
SLV,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,11.504957199
UNSDG_EASTERNASIASOUTHEASTERNASIA,2022,FINANCIALHARDSHIP_PROPORTIONOFPOP,20.477661814
WB_LAC,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,3.878225014
POL,1993,FINANCIALHARDSHIP_PROPORTIONOFPOP,34.550476074
NIC,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,49.672298431
JAM,2014,FINANCIALHARDSHIP_PROPORTIONOFPOP,14.828209877
GAB,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,23.379686356
WB_EAP,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,5.211069062
MEX,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.954847813
MNE,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.317274094
MNG,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,23.010972977
IDN,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,33.899295807
HTI,2013,FINANCIALHARDSHIP_PROPORTIONOFPOP,51.005096436
CHE,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.866751671
SEAR,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.915959507
KGZ,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.246966362
PSE,2023,FINANCIALHARDSHIP_PROPORTIONOFPOP,34.94
VNM,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,3.987868786
MDA,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.189500809
SVN,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,21.97262764
KGZ,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.585412025
LTU,2008,FINANCIALHARDSHIP_PROPORTIONOFPOP,36.670795441
ARM,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,21.790628433
GRC,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.007287979
NC,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.186084818
GRC,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.026946068
MLI,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,94.91166687
TZA,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,44.816562653
PER,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.348041534
CZE,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.832036018
BLR,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.332120895
RWA,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,45.099658966
HTI,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,23.098115921
MEX,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,12.143219948
SVN,2008,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.585693479
RUS,1999,FINANCIALHARDSHIP_PROPORTIONOFPOP,21.58142662
UNSDG_LAC,2013,FINANCIALHARDSHIP_PROPORTIONOFPOP,20.051180631
SEAR_W_IDN,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.731502712
LSO,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,28.892719269
VNM,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,41.978347778
KNA,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.0
ROU,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,5.261910915
POL,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,3.075636864
MUS,1996,FINANCIALHARDSHIP_PROPORTIONOFPOP,30.132192612
ZMB,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,52.959526062
GAB,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.987432361
MWI,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,40.09513092
RUS,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,20.618808746
KGZ,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,27.021438599
MNE,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,11.509605408
AMR,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,14.852116319
VNM,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,26.293567657
RUS,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,16.93091011
NPL,2013,FINANCIALHARDSHIP_PROPORTIONOFPOP,46.364704132
MDA,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,18.227437973
DJI,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.778577805
AFR,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,32.734773893
CZE,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.196301669
TKL,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.276962876
MNG,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.308881491
ETH,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,31.155706406
TJK,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,28.487157822
TON,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.520380974
UNSDG_LLDC,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.748453058
GEO,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,35.11422348
GIN,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,42.021602631
PHL,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,31.28
SYR,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.798719406
EUR,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.374782233
CHN,1995,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.46315515
IRN,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.5916996
YEM,2014,FINANCIALHARDSHIP_PROPORTIONOFPOP,16.424570084
BOL,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.37508893
TZA,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.069748878
WB_SSA,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,35.188326531
AMR,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,16.826163724
MEX,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.710695267
BLR,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,17.262449265
UNSDG_WESTERNASIANORTHERNAFR,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,5.866509676
TLS,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.268966675
WB_LAC,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,16.629569945
SVK,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.239573121
UNSDG_CENTRALASIASOUTHERNASIA,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,33.337314936
SEAR,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,22.392166723
RUS,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.880007982
HRV,1998,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.552626133
SWZ,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,25.465393066
BLR,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.035773974
ROU,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,17.775344849
ZWE,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,13.371522903
POL,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,15.405042648
RC_ESCAP,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,22.604097444
WB_ECA,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.3239922
BLR,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.796243012
EGY,2017,FINANCIALHARDSHIP_PROPORTIONOFPOP,36.867855072
BFA,1998,FINANCIALHARDSHIP_PROPORTIONOFPOP,1.788564205
DEU,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,4.767355919
ESP,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,46.086956024
DJI,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,22.070453644
ROU,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,13.330125809
CZE,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.0
ESP,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.629767418
LUX,2015,FINANCIALHARDSHIP_PROPORTIONOFPOP,75.742164612
PER,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.817271233
GEO,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,25.122249603
UNSDG_WESTERNASIANORTHERNAFR,2000,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.761881053
CIV,2018,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.643784523
NIC,1998,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.44443655
JAM,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,4.166666985
GRC,2021,FINANCIALHARDSHIP_PROPORTIONOFPOP,9.955307007
ZMB,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,35.403869629
GEO,1997,FINANCIALHARDSHIP_PROPORTIONOFPOP,16.743019104
CRI,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,28.739612579
SVK,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.317071915
NGA,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,5.275525093
MOZ,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,30.254693985
MNG,2023,FINANCIALHARDSHIP_PROPORTIONOFPOP,22.624673843
TUR,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,15.104240417
MLI,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,54.805438995
POL,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,13.592119217
BLR,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,12.702123642
KGZ,2016,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.248291016
IND,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,34.80160141
AZE,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,7.782390118
WB_SAR2,2006,FINANCIALHARDSHIP_PROPORTIONOFPOP,40.572712537
UZB,2000,FINANCIALHARDSHIP_PROPORTIONOFPOP,24.879003525
KGZ,2009,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.660015523
UNSDG_WESTERNASIANORTHERNAFR,2010,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.329234406
USA,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.362063408
CIV,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,37.202213287
KGZ,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,19.338829041
ARM,2007,FINANCIALHARDSHIP_PROPORTIONOFPOP,5.506615639
XKX,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,17.248466492
MOZ,2008,FINANCIALHARDSHIP_PROPORTIONOFPOP,33.800617218
IND,2022,FINANCIALHARDSHIP_PROPORTIONOFPOP,15.606326103
KEN,1997,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.049158812
UNSDG_LAC,2003,FINANCIALHARDSHIP_PROPORTIONOFPOP,21.652914427
HRV,1999,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.36010161
RC_ECE,2020,FINANCIALHARDSHIP_PROPORTIONOFPOP,8.157913658
ROU,2013,FINANCIALHARDSHIP_PROPORTIONOFPOP,16.531335831
XKX,2005,FINANCIALHARDSHIP_PROPORTIONOFPOP,30.677223206
COD,2004,FINANCIALHARDSHIP_PROPORTIONOFPOP,64.011230469
RC_ESCAP,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,34.745446754
CZE,2011,FINANCIALHARDSHIP_PROPORTIONOFPOP,6.970970154
ROU,2001,FINANCIALHARDSHIP_PROPORTIONOFPOP,2.752006292
MUS,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,36.454124451
MUS,2023,FINANCIALHARDSHIP_PROPORTIONOFPOP,17.651639938
GHA,2012,FINANCIALHARDSHIP_PROPORTIONOFPOP,0.145334691
LAO,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,19.866539001
AZE,2002,FINANCIALHARDSHIP_PROPORTIONOFPOP,10.042639732
USA,2019,FINANCIALHARDSHIP_PROPORTIONOFPOP,29.93702507
