COUNTRY,YEAR,IndicatorCode,NumericValue
AND,2020,NTD_TSOL3,
CYP,2016,NTD_TSOL3,357900.0
MDA,2020,NTD_TSOL3,396652.0
SRB,2020,NTD_TSOL3,2983102.0
CPV,2020,NTD_TSOL3,70206.0
YEM,2020,NTD_TSOL3,
NGA,2020,NTD_TSOL3,7990514.0
SLB,2016,NTD_TSOL3,54500.0
VCT,2020,NTD_TSOL3,6723.0
JPN,2016,NTD_TSOL3,9685000.0
ETH,2020,NTD_TSOL3,36416.0
SVK,2016,NTD_TSOL3,631464.0
LTU,2016,NTD_TSOL3,807500.0
BGR,2016,NTD_TSOL3,530945.0
CAF,2020,NTD_TSOL3,1081626.0
YEM,2016,NTD_TSOL3,0.0
ISL,2016,NTD_TSOL3,26033.0
HUN,2020,NTD_TSOL3,2850000.0
CHL,2016,NTD_TSOL3,2793260.0
PAN,2020,NTD_TSOL3,365700.0
GNQ,2016,NTD_TSOL3,6700.0
CZE,2016,NTD_TSOL3,1586627.0
CHE,2016,NTD_TSOL3,1487704.0
GNQ,2020,NTD_TSOL3,7079.0
LUX,2020,NTD_TSOL3,82130.0
COM,2016,NTD_TSOL3,
KWT,2016,NTD_TSOL3,0.0
AZE,2020,NTD_TSOL3,5877.0
PNG,2020,NTD_TSOL3,2118571.0
IRQ,2020,NTD_TSOL3,
RWA,2020,NTD_TSOL3,1541367.0
SAU,2016,NTD_TSOL3,
ATG,2020,NTD_TSOL3,5260.0
SUR,2020,NTD_TSOL3,34073.0
KOR,2020,NTD_TSOL3,11078032.0
PNG,2016,NTD_TSOL3,2000000.0
TUR,2016,NTD_TSOL3,2986.0
GBR,2016,NTD_TSOL3,4885000.0
ARM,2016,NTD_TSOL3,145044.0
SGP,2020,NTD_TSOL3,
TJK,2020,NTD_TSOL3,87.0
SYR,2016,NTD_TSOL3,0.0
BHR,2016,NTD_TSOL3,0.0
KNA,2016,NTD_TSOL3,7000.0
NER,2020,NTD_TSOL3,43351.0
CUB,2020,NTD_TSOL3,1120699.0
TCD,2016,NTD_TSOL3,33000.0
BTN,2016,NTD_TSOL3,15373.0
FIN,2020,NTD_TSOL3,1103900.0
BEL,2016,NTD_TSOL3,6592978.0
NIC,2020,NTD_TSOL3,529433.0
IRL,2016,NTD_TSOL3,1552000.0
TTO,2020,NTD_TSOL3,29711.0
TUV,2016,NTD_TSOL3,13600.0
DNK,2016,NTD_TSOL3,12075750.0
ESP,2020,NTD_TSOL3,32796070.0
LBY,2020,NTD_TSOL3,
NIU,2020,NTD_TSOL3,2266.0
ECU,2016,NTD_TSOL3,1218538.0
BRN,2016,NTD_TSOL3,1225.0
SVN,2016,NTD_TSOL3,296097.0
SGP,2016,NTD_TSOL3,272000.0
OMN,2016,NTD_TSOL3,
BGD,2016,NTD_TSOL3,207212.0
DNK,2020,NTD_TSOL3,13391000.0
HRV,2020,NTD_TSOL3,1033000.0
KHM,2016,NTD_TSOL3,2150000.0
TJK,2016,NTD_TSOL3,662.0
LAO,2020,NTD_TSOL3,4298000.0
BGD,2020,NTD_TSOL3,207212.0
PRK,2020,NTD_TSOL3,2306000.0
CZE,2020,NTD_TSOL3,1546020.0
SEN,2016,NTD_TSOL3,386000.0
MMR,2020,NTD_TSOL3,19192640.0
PRY,2016,NTD_TSOL3,1300000.0
PAN,2016,NTD_TSOL3,341800.0
